file,label,ch1_rms,ch1_std,ch1_kurtosis,ch1_peak_to_peak,ch1_crest_factor,ch2_rms,ch2_std,ch2_kurtosis,ch2_peak_to_peak,ch2_crest_factor,ch3_rms,ch3_std,ch3_kurtosis,ch3_peak_to_peak,ch3_crest_factor,ch4_rms,ch4_std,ch4_kurtosis,ch4_peak_to_peak,ch4_crest_factor,ch5_rms,ch5_std,ch5_kurtosis,ch5_peak_to_peak,ch5_crest_factor,ch6_rms,ch6_std,ch6_kurtosis,ch6_peak_to_peak,ch6_crest_factor
data\mafaulda\vertical-misalignment\1.78mm\19.2512.csv,vertical-misalignment,1.1073770961191685,1.1073769078214972,2.330022698722755,6.9213,3.9681153014657564,0.37835152521064075,0.37835148081124526,2.3904363803124435,2.8975,4.73633613219532,0.11560961698403785,0.11560934009449099,3.518654929857137,1.26562,6.030294170883959,0.10414112335517027,0.10357728706367884,2.9423554113155532,0.64173,3.547685945207244,0.03141823503258526,0.0312835941594265,2.595286493360545,0.19171,3.082127292998966,0.6076821248402319,0.6076164779272794,2.934528703604141,4.4670000000000005,3.8975969553702967
data\mafaulda\vertical-misalignment\1.78mm\20.48.csv,vertical-misalignment,1.0208029808884256,1.0208018880858662,2.340854557448431,6.2178,3.655651550298825,0.3826235937225577,0.38262336470246205,2.453683206681742,3.0426,4.823800805279002,0.13059834904366058,0.13059773444139175,3.3909650361170733,1.36792,5.620591721205775,0.10145726078478624,0.10128686243178497,3.094119339056671,0.69893,4.249966894825346,0.03123073751066617,0.031107622506675727,2.589448388024871,0.207543,3.564437106409587,0.6108352031089289,0.6107990267162198,2.841446086142387,4.3711,3.82689142295627
data\mafaulda\vertical-misalignment\1.78mm\21.7088.csv,vertical-misalignment,1.1391471139998717,1.1389130207662492,2.3517242019593247,7.0680000000000005,3.8126769986437608,0.3933347379049089,0.39333414955171225,2.5574405418035417,3.1658,4.903711301430814,0.1465580393384679,0.14655710497110364,3.3223137105186558,1.55259,5.547972687921896,0.0746760210991876,0.07434090609124157,3.1159699700651693,0.5690299999999999,4.651292267882353,0.02825735369362598,0.028078958114089798,2.4034669798175035,0.182943,3.449579911548111,0.6131179357493479,0.6118838742457375,3.32506013103099,4.8323,4.3903462003131075
data\mafaulda\vertical-misalignment\1.78mm\22.528.csv,vertical-misalignment,1.1070306102280294,1.1067576675308812,2.359550958325653,6.975199999999999,3.938734809426795,0.39282548263796513,0.39282548105181536,2.588781706400613,3.1779,5.068153893997842,0.15839064979853681,0.15839064587367077,3.311220536656511,1.7823,5.856406300461609,0.08355491039961331,0.08269897914634593,3.020478084575833,0.60334,4.19604303210429,0.028871111800902023,0.02873821142552519,2.47549420308017,0.185465,3.3884735834141364,0.49360316630800954,0.49290900556755,3.1112764770008168,3.921,4.086278486983528
data\mafaulda\vertical-misalignment\1.78mm\23.9616.csv,vertical-misalignment,1.0289805869066642,1.0289769960777606,2.359847354426207,6.4475999999999996,3.7848138722706315,0.4049225741567903,0.40492255279821876,2.8018018538725724,3.495,5.500063818589766,0.17378177334457165,0.17378177251376783,3.287543680336988,1.71503,5.247903631797627,0.09432557807497559,0.09366015768148107,3.544135286537009,0.76961,5.035007568350089,0.029785792035649582,0.0296531021163532,2.5209590077100796,0.21121,3.938454934008477,1.3969086705511404,1.395817974127466,1.733286629458242,6.6246,2.629234163381633
data\mafaulda\vertical-misalignment\1.78mm\24.7808.csv,vertical-misalignment,0.9706590432578175,0.9706394813180573,2.3356971371835864,6.0494,3.7270553700146123,0.4058313698888449,0.4058312875554055,2.781880690778433,3.67,5.743272138041145,0.18463661599582748,0.18463661445915017,3.28698367782536,1.98755,5.472370656292772,0.0877669142092795,0.08767487441914092,2.820506738381231,0.61897,4.348449561016965,0.029541944595258985,0.02946087412889521,2.4754706728801583,0.190859,3.5955655965007143,0.5207085704766808,0.5096116499291752,2.658825711542494,3.8592,3.9884114019862578
data\mafaulda\vertical-misalignment\1.78mm\25.8048.csv,vertical-misalignment,1.0080148062052914,1.0079014931150267,2.372265157104391,6.7168,3.903117271085413,0.4213975526905688,0.42139742621689796,2.974627594088452,3.9199,5.624142770420575,0.20082156723569997,0.20082147078102552,3.366228125433415,2.2805999999999997,5.99537199103398,0.07798857388890333,0.07780250898484366,3.4018765103824267,0.5730999999999999,4.634525053008763,0.02866380970864995,0.028543902277991726,2.412243979598879,0.178413,3.4407498744370573,0.4869830450143641,0.48698303251045477,2.7901467890944702,4.0791,4.63342619961256
data\mafaulda\vertical-misalignment\1.78mm\26.624.csv,vertical-misalignment,1.021611484376391,1.0214485657035999,2.431564117625024,6.903700000000001,3.9032450795556337,0.427427857560014,0.4274278501326666,2.9524539290314484,4.3591,6.050611708273641,0.21774254069564325,0.21774249807762086,3.3558928426206007,2.7639,6.639033395668562,0.09635924836149797,0.09572162582666711,3.9203986109498596,0.71402,4.643249165426758,0.030058390651340146,0.029832512068514554,2.605162413229572,0.199099,3.7190946423176654,1.2095812606176066,1.206383626235954,1.9599791325232399,6.043,2.532033274211768
data\mafaulda\vertical-misalignment\1.78mm\27.4432.csv,vertical-misalignment,0.9994320042457558,0.9993139768294328,2.457695732961654,6.7968,3.9486428119573542,0.42167060689074254,0.42167058318854816,2.8600298301140024,3.9695,5.695915153158232,0.22644115203755683,0.22644112041070671,3.34871094753462,2.6898,6.173347851325247,0.09197560389437234,0.09179539994754772,4.060885956100396,0.64306,4.47596951932155,0.029954775668578505,0.02984576777619862,2.6447975032557034,0.198298,3.747649485587428,0.5625075857717924,0.5616112865738516,2.841966867675054,4.0452,3.805815341462674
data\mafaulda\vertical-misalignment\1.78mm\28.4672.csv,vertical-misalignment,0.956850740130186,0.9568329327157918,2.498781346116232,6.4565,4.010656875362612,0.4457600913086532,0.4457600843435187,3.2913565779429983,4.4382,6.218143017785178,0.24148879014740363,0.24148878696753232,3.2548344291997617,2.5637999999999996,5.488867614277392,0.09165823336676861,0.09135806753584291,3.6347862309700187,0.67761,5.087486223145074,0.030079158583812233,0.0299324087591348,2.651192072695271,0.208337,4.121790815469935,0.6302377994144177,0.6282883020892196,2.471140243021733,4.4063,3.587852080186554
data\mafaulda\vertical-misalignment\1.78mm\29.4912.csv,vertical-misalignment,0.9333921989875605,0.9333689123890849,2.4927980069607276,6.4222,3.9085392009557243,0.43237622120611546,0.4323750543087138,3.218440597714072,4.125,5.889546821764554,0.24874117530419473,0.2487406219587973,3.2817226437221363,2.5846999999999998,5.218677598876173,0.13518379739572162,0.1351270863874955,3.038046893079296,0.84395,4.158560496259116,0.035440957682151684,0.03538788685668528,2.6513300901642443,0.21899200000000002,3.642960238084217,1.1997195384213057,1.1993012622533752,1.9970188078322786,6.1105,2.6071093281144004
data\mafaulda\vertical-misalignment\1.78mm\30.5152.csv,vertical-misalignment,0.9425726424514487,0.9424420451414123,2.5153803167494684,6.451700000000001,4.11331692112884,0.4249235442120289,0.4249235241446435,3.1865390228319916,4.5271,6.375970539327218,0.26144343642472284,0.26144340702703206,3.2331069611694927,2.8905000000000003,5.529303084506005,0.14530048792722172,0.14488143068952739,2.506909623007646,0.7893,3.507834054242892,0.0369296605080899,0.03683590697052341,2.5626124114545092,0.22170600000000001,3.3349886777194016,1.5604851869950376,1.5601360123122237,1.6700686670085152,6.4599,2.1451661494023067
data\mafaulda\vertical-misalignment\1.78mm\31.3344.csv,vertical-misalignment,0.9186465188294554,0.918485826885026,2.5531858967549366,6.3582,4.006002226284604,0.43532994517756796,0.43532992790179187,3.1529265469796015,4.1994,5.695220434282758,0.2768337066593379,0.2768337000891136,3.25309241640674,2.8536,5.261281283446423,0.08652728496357427,0.08612685390558639,2.570520757568259,0.58276,4.207343379981484,0.029826703739207663,0.029672738552386134,2.457529324998548,0.188764,3.411372592443421,0.6808190111180525,0.6787925166703125,2.5034092305891513,4.3530999999999995,3.3115996510824477
data\mafaulda\vertical-misalignment\1.78mm\32.768.csv,vertical-misalignment,0.8626795629237473,0.8626619466146455,2.6084672422247723,5.9281,4.136298288431546,0.45075751671774006,0.4507574383888558,3.3888639811174097,4.666,6.687852975325818,0.3048101986698688,0.3048101725748537,3.373688449242755,3.5478,5.949932145706401,0.06879240338098329,0.06842009800916012,2.9110839558802795,0.49754,4.186363398098322,0.027433823743290554,0.0272889445118825,2.2856839390354806,0.169376,3.1486678814235303,0.6246543147643147,0.6231483360736523,2.615170054445748,4.2663,3.695644046741988
data\mafaulda\vertical-misalignment\1.78mm\33.1776.csv,vertical-misalignment,0.8816207333716038,0.8816040067111433,2.6528169966272297,6.443,4.204075357217515,0.4479149695617149,0.44791495226517447,3.3806107965099237,4.5575,6.333568181796986,0.3147412006733993,0.31474116818856757,3.314112434065916,3.8179,6.092306934358178,0.056239135679614076,0.05581339912146287,2.8593519346631,0.39434,4.086655970330722,0.02636990073489355,0.02625342229900027,2.212430072013032,0.151221,3.0191998255317443,0.48106327163325535,0.48103214711639863,2.947090443985151,3.7474,4.0370988893055095
data\mafaulda\vertical-misalignment\1.78mm\34.816.csv,vertical-misalignment,0.8293046817874599,0.8291374717914698,2.707795012327696,6.412100000000001,4.446978391110137,0.46484741063325147,0.4648472512694198,3.7091572943019697,5.2328,7.578400822848785,0.35101914573584037,0.35101914102777354,3.364880884031826,3.9505999999999997,6.022463518239673,0.06677892457949493,0.06635564101236788,3.079943676087031,0.52728,4.902295171286607,0.026931927440623584,0.026839284055603627,2.2879627398434863,0.164435,3.244290623766356,0.4593641488623262,0.4591212506626398,2.8981006577978703,3.8112,4.284618215082818
data\mafaulda\vertical-misalignment\1.78mm\36.2496.csv,vertical-misalignment,0.8022095715405304,0.8021389692604591,2.764143298860841,5.9664,4.320816059214514,0.4588621812897869,0.4588620729180388,3.570544430473016,4.9038,6.868729060333389,0.382865267040294,0.3828652561565208,3.3553356805003323,4.5389,6.108415154679011,0.06187729780573927,0.061324150674379796,3.135235688192563,0.4678,4.319354739878033,0.026531648799093595,0.026408666923864253,2.250441064580164,0.16314499999999998,3.100938065059752,0.4960903996436677,0.4936516788563351,2.812939974136617,3.8705999999999996,4.025072851705568
data\mafaulda\vertical-misalignment\1.78mm\36.6592.csv,vertical-misalignment,0.795200449950453,0.7951735379405296,2.7913531056179974,6.1513,4.100224037590938,0.45586200997531834,0.4558619737927679,3.5210094261259184,4.8189,6.710144588478875,0.3934412281718404,0.393441228107927,3.3537887280437326,4.6704,6.414426904585351,0.06635825835134816,0.06586628623774754,3.214378325573484,0.5923700000000001,5.702078517889626,0.02694396180595733,0.02677080412121365,2.303433970922774,0.175852,3.4464864641702206,0.44093314140908224,0.4373792324248723,3.0351480118117666,4.1002,4.694135698024791
data\mafaulda\vertical-misalignment\1.78mm\37.2736.csv,vertical-misalignment,0.7854509064210076,0.7854364265839217,2.824148543116941,6.0261,4.401802800526182,0.45537114011697316,0.45537112604285174,3.59841973742368,5.2269,7.611593475924909,0.4117849618989903,0.4117849558924369,3.311906978959157,4.3866,6.004347482718572,0.07044770550539486,0.07015698845871875,3.4142444859808756,0.62512,5.7160129849447205,0.027181756290105472,0.027027379385318576,2.393984970761267,0.17708400000000002,3.5808944279785857,0.473169865143245,0.47296279771437905,2.8685487799515785,3.7263,4.011033118147404
data\mafaulda\vertical-misalignment\1.78mm\38.0928.csv,vertical-misalignment,0.7965991051704713,0.7965533012206685,2.91648843749087,6.266,4.531137401634989,0.47689240026823143,0.4768923386441752,3.6326341237901705,5.6341,7.7147381613948784,0.43536623402865726,0.4353662331369983,3.2520086717257737,4.226,4.939519492833464,0.06223491652607669,0.06196837362712378,3.4727123514638194,0.55433,5.452405472618876,0.02676138066757229,0.02662986643721571,2.2668718426406405,0.16952499999999998,3.559457594035097,0.5105977322329761,0.5105816976907408,2.926467331672505,4.412599999999999,4.543890137152025
data\mafaulda\vertical-misalignment\1.78mm\39.7312.csv,vertical-misalignment,0.7685715077239766,0.768461347648279,3.0044695547131712,6.040699999999999,4.339739329452082,0.4848321672292581,0.48483209408006506,3.5572723074028496,5.3553999999999995,6.7509959539816995,0.4657739312163311,0.46577391373124,3.2773504765035146,4.9231,5.439763433817497,0.08955579796328787,0.08904134567125994,3.7953775839618733,0.70694,5.1075420005386425,0.028717851278989483,0.028518459649102358,2.5360165266729946,0.195828,3.837334435145952,0.8350920044895318,0.8323528184935464,2.4195068463775615,5.1579999999999995,3.217849033677223
data\mafaulda\vertical-misalignment\1.78mm\40.5504.csv,vertical-misalignment,0.7660355147984731,0.765987164304624,2.9936351559561447,6.461600000000001,4.719102351904815,0.48812794075257127,0.4881273812625897,3.8012609527162384,5.2427,6.911097926719369,0.468575532207641,0.46857549630395967,3.303006848138803,5.444100000000001,5.967661150015197,0.08877392083691041,0.08833798769671997,3.8363163583134745,0.70784,5.055426134877436,0.02876081664806057,0.028628172753896727,2.470728605754108,0.193683,3.8302111155250285,0.6463300473548713,0.6453584509876145,2.848863449260761,4.513,3.6891368572284824
data\mafaulda\vertical-misalignment\1.78mm\41.5744.csv,vertical-misalignment,0.7500135102952298,0.7499870968088624,3.017222508308058,6.1296,4.522985190243282,0.49566466577058405,0.4956645498214731,3.5870941028727756,5.4236,6.667209158828447,0.4805599442329836,0.48055992441578493,3.255173410323874,4.6759,4.881388945672462,0.07720476015544987,0.07696178502690229,4.083950436554668,0.66629,5.655221239666758,0.027635724766210516,0.027526625853503066,2.3640975301555973,0.190888,3.945617512400421,0.5502435202844739,0.5500800006648303,2.694483875971394,4.0443999999999996,3.751793385149785
data\mafaulda\vertical-misalignment\1.78mm\42.1888.csv,vertical-misalignment,0.7350378386585079,0.7349748457300838,3.04296967967084,6.0907,4.445485426327214,0.4923325088416555,0.49233234326990893,3.8248987837784045,5.9248,7.219917302721203,0.49015931291952,0.49015925031675445,3.2519060205941708,4.8185,4.983073737706847,0.08013417190289972,0.07993308291134911,4.631872724731775,0.73357,6.143196937034384,0.02768600201750487,0.0275746532931643,2.4241228231999683,0.19451200000000002,4.1078520299647225,0.6433845166221764,0.6431832518132308,2.4997029140471,4.4079,3.611370711619602
data\mafaulda\vertical-misalignment\1.78mm\43.4176.csv,vertical-misalignment,0.7161113952882769,0.716000598583233,3.0799099517937667,5.773300000000001,4.314552205002629,0.5164661062560219,0.5164660411018427,4.176906095955109,6.0428,7.183433635512454,0.5107427349728032,0.5107427341825953,3.301471662340039,5.0111,5.142314945753703,0.0939280537443758,0.09371313586642611,4.495539243274409,0.91238,6.851307715437493,0.02860410991657925,0.028495374531032083,2.5041767107973154,0.201923,4.187510114126055,0.5260794330451742,0.5226701527761759,2.712136330208104,4.0523,3.884774563000319
data\mafaulda\vertical-misalignment\1.78mm\44.2368.csv,vertical-misalignment,0.7195804079006668,0.719495051210374,3.1118349758197965,6.1547,4.522913581044836,0.5204249989966736,0.5204248857085355,3.9354228460780796,5.680199999999999,6.759859741761751,0.5172198597192503,0.517219837949477,3.3176772766808647,5.7524,5.6059332312051415,0.09198078599701057,0.09197022933554863,4.742769062383641,0.8092600000000001,5.842633258572099,0.028253613162702657,0.028209782036038838,2.552929160733875,0.205241,4.264233352377785,0.5077549874624148,0.5067559705807975,2.9850020334118423,4.1776,4.50945841220032
data\mafaulda\vertical-misalignment\1.78mm\45.056.csv,vertical-misalignment,0.7157972924320446,0.7157518331359719,3.1307469863596604,5.9877,4.407532737152344,0.5494007274911725,0.549400654711498,4.169400309995969,6.4620999999999995,6.9550326530390185,0.540848097442653,0.5408480915517213,3.3293091950606573,5.3,5.202015155055839,0.10030943109463947,0.10025375344179328,3.973394614223798,0.84859,5.448540515990954,0.029134441361332607,0.029057567182415707,2.5435481320817828,0.203819,4.176156943371683,0.5952957631697728,0.5860463272561562,2.8632137579499695,4.319599999999999,3.6738040734365303
data\mafaulda\vertical-misalignment\1.78mm\46.2848.csv,vertical-misalignment,0.728970378233937,0.7289406926012593,3.1665585976489736,6.0596,4.321437596956666,0.5519585746711415,0.5519585241663061,4.079331629773677,6.1039,6.77315322359127,0.5651658655260605,0.5651658651315334,3.2304188460149743,5.691,5.240408489141833,0.0931380908666931,0.092576126772971,3.8570253053805534,0.80556,5.43204176453353,0.02852191833302919,0.02835671917156657,2.4445143274150145,0.202378,4.054425731267978,0.5130438907677587,0.49796317314986205,2.977039469237888,4.1722,4.7366317838611165
data\mafaulda\vertical-misalignment\1.78mm\47.3088.csv,vertical-misalignment,0.7183021023400161,0.7182228211656523,3.1383797562067275,6.2376000000000005,4.467340397723489,0.5697317689446814,0.5697314395453977,4.342148013325585,6.734,7.764706552028455,0.5832327745816241,0.583232773581571,3.20020898596827,6.3616,5.652460120746141,0.11214580571463939,0.11198393206965772,3.677300664236355,0.90586,5.145444324095033,0.03066420084588788,0.03056424352273353,2.63971612984749,0.22018000000000001,4.076740829496947,0.5012199482320874,0.5010766672257526,3.077068017297974,4.2639,4.430390305472685
data\mafaulda\vertical-misalignment\1.78mm\48.128.csv,vertical-misalignment,0.7233954216790394,0.7233117964943052,3.2444130994333715,6.3835999999999995,4.796270332299375,0.5466989429855095,0.546698837306939,4.037389817010893,6.1765,6.723078664202051,0.591190292869266,0.5911902897364656,3.2995246803784126,7.087199999999999,6.0337594213263595,0.11868810026336281,0.1182922617377394,3.627948997180631,1.0120900000000002,5.20827275950586,0.030867716627428925,0.03071309232099968,2.6825066205185117,0.24209999999999998,4.531271335521622,0.6919712386725344,0.6909350893120816,2.5002568717157883,4.4114,3.3257162596558234
data\mafaulda\vertical-misalignment\1.78mm\49.3568.csv,vertical-misalignment,0.7124598541491406,0.7124070477837107,3.218851601360993,6.0058,4.651911234343065,0.5461343632878449,0.5461343629937834,3.760098597593408,5.6158,5.904774019337552,0.6136565861646988,0.613656580662246,3.2893083279819466,6.6396,5.422087979619239,0.13650748974784038,0.13631459469115476,3.6587121834135656,1.1876499999999999,5.4885633076627345,0.03290351847958915,0.03280966771620267,2.8164580869250058,0.26883,4.627468628672757,0.5731334066023969,0.5721358021076081,2.9547652083480127,4.584,4.168488474168729
data\mafaulda\vertical-misalignment\1.78mm\50.3808.csv,vertical-misalignment,0.7027691443800346,0.7027240046468436,3.306558285036413,6.8443,5.238277788538544,0.568969157035694,0.5689690006256851,3.8990090082903275,6.048500000000001,6.576806410452873,0.6385676208546494,0.6385676075675091,3.2938330120149524,6.7591,5.409763800481415,0.13232569195923005,0.13216471594159515,3.368521091698985,1.00955,4.665760597145765,0.032487672399431525,0.03238132438481948,2.713424394676332,0.23316,4.078470072065597,0.4893174425392014,0.4877379735177189,2.893068552261203,4.0659,4.200749494874689
data\mafaulda\vertical-misalignment\1.78mm\51.8144.csv,vertical-misalignment,0.6912401032325279,0.6911547950940924,3.172918211815623,6.2191,4.670591281430466,0.5817946318303054,0.5817944217611766,4.316419896007777,6.1935,6.483215542029692,0.6525768816456805,0.6525768765924851,3.296012470855022,6.6784,5.268804482932878,0.15135252439773692,0.15127918460492218,3.2428523920716006,1.27148,5.382070782784862,0.0340399960705213,0.03396399169668215,2.768548851322517,0.26005,4.353995789469275,0.5954880381708093,0.5954167922911436,2.8940448627018287,5.3703,4.560796901792498
data\mafaulda\vertical-misalignment\1.78mm\52.224.csv,vertical-misalignment,0.6955009604178333,0.6954175017807518,3.1994408033571906,6.262499999999999,4.5526896147526035,0.6113339135488625,0.6113334421164986,4.5972366563096205,6.563,6.524421287530548,0.6728989672494886,0.6728989305641644,3.347851034115823,7.4158,5.647355969304547,0.14710499343099936,0.1468465774567474,3.385367418584593,1.1103800000000001,4.749736791584585,0.03308267457294155,0.032944825181313954,2.7746191902175967,0.22497,3.7632991053721856,0.5434405128799569,0.5434278709763395,2.960384402066961,4.5194,4.668220236450361
data\mafaulda\vertical-misalignment\1.78mm\53.0432.csv,vertical-misalignment,0.710007950062123,0.7099290473971579,3.0898965800160583,5.9047,4.171502585743869,0.6459292845362063,0.6459292586890865,4.327219189565145,6.5161999999999995,6.067846888545151,0.7042401174362853,0.7042401172294287,3.292228393921971,7.247299999999999,5.318214493520424,0.1722130781089865,0.1722005370063778,3.1866970715552987,1.262,4.8640905134014885,0.035943631190615576,0.035928890195697574,2.795444806877597,0.25861,4.298675299408065,0.6731815100831586,0.6684393126978118,2.6638799512394944,4.8422,3.6538436703806187
data\mafaulda\vertical-misalignment\1.78mm\54.272.csv,vertical-misalignment,0.6663029355147243,0.6662464300980202,3.265381286574369,5.6509,4.399650434220927,0.8288546706935116,0.8288546226486969,4.975966049295672,7.185600000000001,5.535711098312746,0.7805855044118826,0.7805855043829648,3.50109111251017,7.6716,5.701873752809673,0.22625999128707533,0.22618733545673173,2.8612020288042825,1.52406,4.383231847221983,0.041023290354925794,0.04095105865179567,2.8732648813693435,0.29672,4.344117646920782,0.700435770532854,0.7001254642167214,3.223262477910628,5.846,4.5431717416785204
data\mafaulda\vertical-misalignment\1.78mm\55.9104.csv,vertical-misalignment,0.6731121777389231,0.6730387309167353,2.8108518353614165,5.4508,4.245651904820948,0.49711352821546556,0.4971134725576893,2.9252477041397418,4.4157,4.896467026854544,0.7563303148161868,0.756330286478786,3.3686145400628367,8.018799999999999,5.4741954915013675,0.17242565198779522,0.17207378164824697,3.0700950597679535,1.17679,4.089936685528224,0.03636559264968562,0.03620415161301023,2.7537390092529592,0.25714,3.985910555555377,0.5583306391667833,0.5541704853212142,3.018850080069357,4.2762,4.072497262528926
data\mafaulda\vertical-misalignment\1.78mm\56.5248.csv,vertical-misalignment,0.7060288558381496,0.7059504077295947,3.2642413328460416,6.0396,4.337074857841575,0.6133045006693189,0.6133045000526661,4.6492879506845,7.0061,7.202947303433509,0.7648182270001369,0.7648182213875572,3.2045091330112236,7.4497,4.89135832207382,0.17359175316665085,0.1735007355854084,2.983971654222894,1.18717,4.219094434025187,0.03607848477140409,0.03600977244223223,2.695554077648183,0.26039,3.9743908457101345,0.5583430951731335,0.5537339177703403,3.3120253623061497,5.093400000000001,4.749409498299208
data\mafaulda\vertical-misalignment\1.78mm\57.344.csv,vertical-misalignment,0.6595829159998712,0.6595226871119183,2.8708316699954426,5.3012999999999995,4.243894030111837,0.49851781704685244,0.4985175115534539,2.901456810550859,4.3247,4.620496842385612,0.7663709047822097,0.7663708939386443,3.323035419999285,7.84,5.185609180467015,0.2079261428970531,0.2077181802893462,2.9072276847441922,1.3339699999999999,3.966216023214012,0.04065499153689147,0.040544715946605185,2.79210742259462,0.28506,3.820195103891434,0.5304387032952385,0.5303620791225363,3.0120860261746074,4.3904,4.508532248292702
data\mafaulda\vertical-misalignment\1.78mm\58.5728.csv,vertical-misalignment,0.649292875987481,0.6492389833104197,2.9590994208499226,5.7923,4.759177427943415,0.5130129736067346,0.5130125426475186,2.797411684783022,4.3802,4.743544753687102,0.7815218550153668,0.7815218354625871,3.2614432440810512,7.8725,5.547509607853515,0.2515362697506148,0.2514753693419413,3.8290393892155667,1.6692900000000002,4.566737038289559,0.04779728147069186,0.04773631556242299,3.2681288928929106,0.3379,4.484564664686585,0.7257548644309622,0.7257441453550256,2.870774102008683,5.5631,4.021881412929163
data\mafaulda\vertical-misalignment\1.78mm\60.0064.csv,vertical-misalignment,0.73810734738922,0.7380536700446716,2.6857306008482436,5.534,3.804324681974542,0.5113282753984502,0.5113280381449924,2.8468229998344463,4.1658,4.0999101760144185,0.7862589368467485,0.7862589316256289,3.132144731610304,7.8762,5.0103087098732795,0.17695466205544222,0.17655450815860904,3.4343331769505365,1.4176199999999999,4.5347773843624655,0.03650996154645388,0.03650642606353541,2.991800133750948,0.29317000000000004,4.188445922808925,0.9090602248964497,0.8874914890302229,2.372607278783715,5.638,3.407144999674908
data\mafaulda\vertical-misalignment\1.78mm\60.6208.csv,vertical-misalignment,0.7464069861032138,0.7463490623013389,2.6841586272443223,6.0986,4.370939795989215,0.5216380397971633,0.5216380339106216,2.842169290183313,4.3812999999999995,4.305667585981231,0.8061090137562444,0.8061090068528416,3.260930230359685,9.0308,5.6992291625947455,0.35492879085164186,0.35442620453764906,3.6340567931218786,2.18664,4.144211564399143,0.06268517473333761,0.0625301112519476,3.2364539811376423,0.40598999999999996,3.9128869090998166,1.1001697996927051,1.098992788549723,2.4303289294796673,6.4184,3.030895776841256
data\mafaulda\vertical-misalignment\1.78mm\62.0544.csv,vertical-misalignment,0.7683841268029705,0.7683302914194802,2.9715774237570476,6.9854,4.8547332895009845,0.6639951082306229,0.6639950905300485,4.789555594799537,8.295,7.623098327826279,0.830255711252616,0.8302557035323643,3.1720933017719037,9.141,5.619834872799033,0.23670755041510474,0.23666753815142091,3.1446822230232057,1.92221,5.5270733745204925,0.0461400111245344,0.04609027112757404,2.8912969432747935,0.37370000000000003,5.18508759860871,0.6788550075066011,0.6786184955785464,3.0472535775927168,6.2527,4.929771398164845
data\mafaulda\vertical-misalignment\1.90mm\12.0832.csv,vertical-misalignment,1.0871159025272936,1.0871098184014691,2.209055259850738,6.5333,3.951648568122183,0.35172800443490804,0.35172789669046245,2.19979015733115,2.28084,4.291384196137264,0.07710637948289478,0.07710619982938749,3.5855530901164894,0.82348,6.037892098143322,0.16135120642760944,0.1612136043791551,1.9787418862710464,0.83509,2.6235316680298,0.04105962301679293,0.04094508571645548,2.41800236244049,0.23687999999999998,3.07747588526501,1.466922707950163,1.4578058825834033,2.767579385421212,7.7535,3.5233621864576503
data\mafaulda\vertical-misalignment\1.90mm\14.5408.csv,vertical-misalignment,1.2696126582339649,1.269066799696823,2.315845911526666,7.2555,3.636384664011104,0.35678150257918,0.35678148121930314,2.245058874526189,2.4522,4.45398651013847,0.08884470426384872,0.08884465364739849,3.485578369941071,1.09893,6.467577376888782,0.14329677990917838,0.1428688373080773,2.2718882611992726,0.78218,3.0039753857164713,0.03725728453269802,0.03711207852281973,2.522365367309964,0.2205,3.0329639187078086,0.8363669504390898,0.8173241756826262,2.6222728967994717,4.8233,3.365747532450391
data\mafaulda\vertical-misalignment\1.90mm\15.1552.csv,vertical-misalignment,1.153132445843599,1.1529561685795688,2.352935946277394,6.761900000000001,3.8038995567509546,0.35448493540461856,0.35448491238923097,2.2675557985057204,2.50289,4.52261814093116,0.09270051187312113,0.09270049409352321,3.5253160698690813,1.13201,6.6411715199427075,0.12872079175910003,0.12866184978630946,2.1707475736485495,0.76564,3.3543143556219164,0.03527362775895841,0.03520142178475974,2.50413127256284,0.2113,3.0569580319653595,1.3031956883657756,1.2920858005432518,2.306639623043675,6.7791999999999994,2.718471240624457
data\mafaulda\vertical-misalignment\1.90mm\16.1792.csv,vertical-misalignment,1.0237782575889618,1.0237676533263311,2.3419036061857565,6.2103,3.901137741502421,0.35979402654767645,0.3597938559259469,2.2925157233764173,2.62644,4.654329632992574,0.09703664970093809,0.0970360370206801,3.607823465620246,1.2248,6.865756406128104,0.12698397601420502,0.12684586638234682,2.6203456734225683,0.7771,3.615023045011177,0.034989742559609315,0.03488829231417886,2.583710224326588,0.21857,3.2463799778420066,1.0399466613864745,1.0393434845142444,2.4081501434613553,5.8235,3.0379442686841007
data\mafaulda\vertical-misalignment\1.90mm\17.408.csv,vertical-misalignment,1.11532310130828,1.115193477030567,2.3116280761716976,6.7102,3.8275904037221866,0.3630214479621002,0.3630212463991693,2.383405781972391,2.6948,4.595871700987198,0.10386808697288501,0.10386763109444379,3.5800804043768797,1.14189,6.056239387162209,0.10352398064330985,0.1034566597742676,2.348498397912115,0.6237,3.3431867429650253,0.03203586101205751,0.031941957200321704,2.519346842445725,0.188071,2.9959862687716505,0.885341884200104,0.8824946194520087,2.478923422160048,5.2085,3.207800342853006
